Zaman,SuSeviyesi,Yangin,Pompa
2025-12-17 18:13:52,45.06,0,0
2025-12-17 18:14:52,45.09,0,0
2025-12-17 18:15:52,45.08,0,0
2025-12-17 18:16:52,45.01,0,0
2025-12-17 18:17:52,44.91,0,0
2025-12-17 18:18:52,44.82,0,0
2025-12-17 18:19:52,44.88,0,0
2025-12-17 18:20:52,44.53,0,0
2025-12-17 18:21:52,44.19,0,0
2025-12-17 18:22:52,43.88,0,0
2025-12-17 18:23:52,43.61,0,0
2025-12-17 18:24:52,43.28,0,0
2025-12-17 18:25:52,42.82,0,0
2025-12-17 18:26:52,42.75,0,0
2025-12-17 18:27:52,42.79,0,0
2025-12-17 18:28:52,42.41,0,0
2025-12-17 18:29:52,42.26,0,0
2025-12-17 18:30:52,42.27,0,0
2025-12-17 18:31:52,41.88,0,0
2025-12-17 18:32:52,41.7,0,0
2025-12-17 18:33:52,41.5,0,0
2025-12-17 18:34:52,41.33,0,0
2025-12-17 18:35:52,40.86,0,0
2025-12-17 18:36:52,40.79,0,0
2025-12-17 18:37:52,40.82,0,0
2025-12-17 18:38:52,40.71,0,0
2025-12-17 18:39:52,40.27,0,0
2025-12-17 18:40:52,39.98,0,0
2025-12-17 18:41:52,39.49,0,0
2025-12-17 18:42:52,39.29,0,0
2025-12-17 18:43:52,39.32,0,0
2025-12-17 18:44:52,39.03,0,0
2025-12-17 18:45:52,38.69,0,0
2025-12-17 18:46:52,38.58,0,0
2025-12-17 18:47:52,38.39,0,0
2025-12-17 18:48:52,38.39,0,0
2025-12-17 18:49:52,38.17,0,0
2025-12-17 18:50:52,37.88,0,0
2025-12-17 18:51:52,37.66,0,0
2025-12-17 18:52:52,37.69,0,0
2025-12-17 18:53:52,37.39,0,0
2025-12-17 18:54:52,37.24,0,0
2025-12-17 18:55:52,37.06,0,0
2025-12-17 18:56:52,36.56,0,0
2025-12-17 18:57:52,36.56,0,0
2025-12-17 18:58:52,36.29,0,0
2025-12-17 18:59:52,36.28,0,0
2025-12-17 19:00:52,36.13,0,0
2025-12-17 19:01:52,36.11,0,0
2025-12-17 19:02:52,36.2,0,0
2025-12-17 19:03:52,35.8,0,0
2025-12-17 19:04:52,35.81,0,0
2025-12-17 19:05:52,35.76,0,0
2025-12-17 19:06:52,35.5,0,0
2025-12-17 19:07:52,35.27,0,0
2025-12-17 19:08:52,35.04,0,0
2025-12-17 19:09:52,34.96,0,0
2025-12-17 19:10:52,34.99,0,0
2025-12-17 19:11:52,35.04,0,0
2025-12-17 19:12:52,34.84,0,0
2025-12-17 19:13:52,34.36,0,0
2025-12-17 19:14:52,34.32,0,0
2025-12-17 19:15:52,34.07,0,0
2025-12-17 19:16:52,34.01,0,0
2025-12-17 19:17:52,33.55,0,0
2025-12-17 19:18:52,33.25,0,0
2025-12-17 19:19:52,33.23,0,0
2025-12-17 19:20:52,32.81,0,0
2025-12-17 19:21:52,32.88,0,0
2025-12-17 19:22:52,32.74,0,0
2025-12-17 19:23:52,32.46,0,0
2025-12-17 19:24:52,32.39,0,0
2025-12-17 19:25:52,32.26,0,0
2025-12-17 19:26:52,32.05,0,0
2025-12-17 19:27:52,32.06,0,0
2025-12-17 19:28:52,32.09,0,0
2025-12-17 19:29:52,32.01,0,0
2025-12-17 19:30:52,31.9,0,0
2025-12-17 19:31:52,31.51,0,0
2025-12-17 19:32:52,31.48,0,0
2025-12-17 19:33:52,31.11,0,0
2025-12-17 19:34:52,31.12,0,0
2025-12-17 19:35:52,31.02,0,0
2025-12-17 19:36:52,30.71,0,0
2025-12-17 19:37:52,30.37,0,0
2025-12-17 19:38:52,30.02,0,0
2025-12-17 19:39:52,30.01,0,0
2025-12-17 19:40:52,29.88,0,0
2025-12-17 19:41:52,29.63,0,0
2025-12-17 19:42:52,29.19,0,0
2025-12-17 19:43:52,28.7,0,0
2025-12-17 19:44:52,28.31,0,0
2025-12-17 19:45:52,28.16,0,0
2025-12-17 19:46:52,28.13,0,0
2025-12-17 19:47:52,27.98,0,0
2025-12-17 19:48:52,28.08,0,0
2025-12-17 19:49:52,27.89,0,0
2025-12-17 19:50:52,27.98,0,0
2025-12-17 19:51:52,27.85,0,0
2025-12-17 19:52:52,27.77,0,0
2025-12-17 19:53:52,27.83,0,0
2025-12-17 19:54:52,27.41,0,0
2025-12-17 19:55:52,27.29,0,0
2025-12-17 19:56:52,27.04,0,0
2025-12-17 19:57:52,26.69,0,0
2025-12-17 19:58:52,26.24,0,0
2025-12-17 19:59:52,26.12,0,0
2025-12-17 20:00:52,26.0,0,0
2025-12-17 20:01:52,26.01,0,0
2025-12-17 20:02:52,25.9,0,0
2025-12-17 20:03:52,25.48,0,0
2025-12-17 20:04:52,25.56,0,0
2025-12-17 20:05:52,25.44,0,0
2025-12-17 20:06:52,24.96,0,0
2025-12-17 20:07:52,24.78,0,0
2025-12-17 20:08:52,24.37,0,0
2025-12-17 20:09:52,24.14,0,0
2025-12-17 20:10:52,23.97,0,0
2025-12-17 20:11:52,23.81,0,0
2025-12-17 20:12:52,23.57,0,0
2025-12-17 20:13:52,23.31,0,0
2025-12-17 20:14:52,22.89,0,0
2025-12-17 20:15:52,22.96,0,0
2025-12-17 20:16:52,22.69,0,0
2025-12-17 20:17:52,22.78,0,0
2025-12-17 20:18:52,22.85,0,0
2025-12-17 20:19:52,22.43,0,0
2025-12-17 20:20:52,22.24,0,0
2025-12-17 20:21:52,22.1,0,0
2025-12-17 20:22:52,21.63,0,0
2025-12-17 20:23:52,21.41,0,0
2025-12-17 20:24:52,21.22,0,0
2025-12-17 20:25:52,20.78,0,0
2025-12-17 20:26:52,20.64,0,0
2025-12-17 20:27:52,20.68,0,0
2025-12-17 20:28:52,20.44,0,0
2025-12-17 20:29:52,20.14,0,0
2025-12-17 20:30:52,20.13,0,0
2025-12-17 20:31:52,19.82,0,0
2025-12-17 20:32:52,19.5,0,0
2025-12-17 20:33:52,19.59,0,0
2025-12-17 20:34:52,19.41,0,0
2025-12-17 20:35:52,18.94,0,0
2025-12-17 20:36:52,18.79,0,0
2025-12-17 20:37:52,18.77,0,0
2025-12-17 20:38:52,18.67,0,0
2025-12-17 20:39:52,18.26,0,0
2025-12-17 20:40:52,17.91,0,0
2025-12-17 20:41:52,17.69,0,0
2025-12-17 20:42:52,17.68,0,0
2025-12-17 20:43:52,17.21,0,0
2025-12-17 20:44:52,16.83,0,0
2025-12-17 20:45:52,16.73,0,0
2025-12-17 20:46:52,16.34,0,0
2025-12-17 20:47:52,16.04,0,0
2025-12-17 20:48:52,15.58,0,0
2025-12-17 20:49:52,15.33,0,0
2025-12-17 20:50:52,15.13,0,0
2025-12-17 20:51:52,14.86,0,0
2025-12-17 20:52:52,14.42,0,0
2025-12-17 20:53:52,14.02,0,0
2025-12-17 20:54:52,13.82,0,0
2025-12-17 20:55:52,13.58,0,0
2025-12-17 20:56:52,13.18,0,0
2025-12-17 20:57:52,13.24,0,0
2025-12-17 20:58:52,13.23,0,0
2025-12-17 20:59:52,13.19,0,0
2025-12-17 21:00:52,13.16,0,0
2025-12-17 21:01:52,13.12,0,0
2025-12-17 21:02:52,13.03,0,0
2025-12-17 21:03:52,12.53,0,0
2025-12-17 21:04:52,12.35,0,0
2025-12-17 21:05:52,12.31,0,0
2025-12-17 21:06:52,12.1,0,0
2025-12-17 21:07:52,11.89,0,0
2025-12-17 21:08:52,11.97,0,0
2025-12-17 21:09:52,11.58,0,0
2025-12-17 21:10:52,11.67,0,0
2025-12-17 21:11:52,11.72,0,0
2025-12-17 21:12:52,11.45,0,0
2025-12-17 21:13:52,11.35,0,0
2025-12-17 21:14:52,10.95,0,0
2025-12-17 21:15:52,10.99,0,0
2025-12-17 21:16:52,10.83,0,0
2025-12-17 21:17:52,10.34,0,0
2025-12-17 21:18:52,10.14,0,0
2025-12-17 21:19:52,10.2,0,0
2025-12-17 21:20:52,10.24,0,0
2025-12-17 21:21:52,90.0,0,0
2025-12-17 21:22:52,89.96,0,0
2025-12-17 21:23:52,89.88,0,0
2025-12-17 21:24:52,89.58,0,0
2025-12-17 21:25:52,89.48,0,0
2025-12-17 21:26:52,89.28,0,0
2025-12-17 21:27:52,89.12,0,0
2025-12-17 21:28:52,88.88,0,0
2025-12-17 21:29:52,88.68,0,0
2025-12-17 21:30:52,88.57,0,0
2025-12-17 21:31:52,88.3,0,0
2025-12-17 21:32:52,87.98,0,0
2025-12-17 21:33:52,87.79,0,0
2025-12-17 21:34:52,87.31,0,0
2025-12-17 21:35:52,87.02,0,0
2025-12-17 21:36:52,86.69,0,0
2025-12-17 21:37:52,86.65,0,0
2025-12-17 21:38:52,86.24,0,0
2025-12-17 21:39:52,86.1,0,0
2025-12-17 21:40:52,85.84,0,0
2025-12-17 21:41:52,85.73,0,0
2025-12-17 21:42:52,85.33,0,0
2025-12-17 21:43:52,85.31,0,0
2025-12-17 21:44:52,84.96,0,0
2025-12-17 21:45:52,84.93,0,0
2025-12-17 21:46:52,84.8,0,0
2025-12-17 21:47:52,84.56,0,0
2025-12-17 21:48:52,84.52,0,0
2025-12-17 21:49:52,84.36,0,0
2025-12-17 21:50:52,84.09,0,0
2025-12-17 21:51:52,84.11,0,0
2025-12-17 21:52:52,83.63,0,0
2025-12-17 21:53:52,83.33,0,0
2025-12-17 21:54:52,82.83,0,0
2025-12-17 21:55:52,82.63,0,0
2025-12-17 21:56:52,82.57,0,0
2025-12-17 21:57:52,82.16,0,0
2025-12-17 21:58:52,82.0,0,0
2025-12-17 21:59:52,81.81,0,0
2025-12-17 22:00:52,81.52,0,0
2025-12-17 22:01:52,81.41,0,0
2025-12-17 22:02:52,80.93,0,0
2025-12-17 22:03:52,80.88,0,0
2025-12-17 22:04:52,80.89,0,0
2025-12-17 22:05:52,80.41,0,0
2025-12-17 22:06:52,80.44,0,0
2025-12-17 22:07:52,80.37,0,0
2025-12-17 22:08:52,80.01,0,0
2025-12-17 22:09:52,79.82,0,0
2025-12-17 22:10:52,79.4,0,0
2025-12-17 22:11:52,79.42,0,0
2025-12-17 22:12:52,79.5,0,0
2025-12-17 22:13:52,79.42,0,0
2025-12-17 22:14:52,79.49,0,0
2025-12-17 22:15:52,79.02,0,0
2025-12-17 22:16:52,78.88,0,0
2025-12-17 22:17:52,78.82,0,0
2025-12-17 22:18:52,78.84,0,0
2025-12-17 22:19:52,78.57,0,0
2025-12-17 22:20:52,78.49,0,0
2025-12-17 22:21:52,78.14,0,0
2025-12-17 22:22:52,78.06,0,0
2025-12-17 22:23:52,77.81,0,0
2025-12-17 22:24:52,77.7,0,0
2025-12-17 22:25:52,77.6,0,0
2025-12-17 22:26:52,77.21,0,0
2025-12-17 22:27:52,77.05,0,0
2025-12-17 22:28:52,77.12,0,0
2025-12-17 22:29:52,76.92,0,0
2025-12-17 22:30:52,76.65,0,0
2025-12-17 22:31:52,76.45,0,0
2025-12-17 22:32:52,76.4,0,0
2025-12-17 22:33:52,76.05,0,0
2025-12-17 22:34:52,75.72,0,0
2025-12-17 22:35:52,75.82,0,0
2025-12-17 22:36:52,75.88,0,0
2025-12-17 22:37:52,75.77,0,0
2025-12-17 22:38:52,75.8,0,0
2025-12-17 22:39:52,75.74,0,0
2025-12-17 22:40:52,75.45,0,0
2025-12-17 22:41:52,75.09,0,0
2025-12-17 22:42:52,74.87,0,0
2025-12-17 22:43:52,74.9,0,0
2025-12-17 22:44:52,74.72,0,0
2025-12-17 22:45:52,74.54,0,0
2025-12-17 22:46:52,74.48,0,0
2025-12-17 22:47:52,74.14,0,0
2025-12-17 22:48:52,73.9,0,0
2025-12-17 22:49:52,73.81,0,0
2025-12-17 22:50:52,73.89,0,0
2025-12-17 22:51:52,73.4,0,0
2025-12-17 22:52:52,73.44,0,0
2025-12-17 22:53:52,73.47,0,0
2025-12-17 22:54:52,73.28,0,0
2025-12-17 22:55:52,73.17,0,0
2025-12-17 22:56:52,73.04,0,0
2025-12-17 22:57:52,72.83,0,0
2025-12-17 22:58:52,72.84,0,0
2025-12-17 22:59:52,72.56,0,0
2025-12-17 23:00:52,72.58,0,0
2025-12-17 23:01:52,72.62,0,0
2025-12-17 23:02:52,72.61,0,0
2025-12-17 23:03:52,72.57,0,0
2025-12-17 23:04:52,72.53,0,0
2025-12-17 23:05:52,72.52,0,0
2025-12-17 23:06:52,72.55,0,0
2025-12-17 23:07:52,72.54,0,0
2025-12-17 23:08:52,72.45,0,0
2025-12-17 23:09:52,72.47,0,0
2025-12-17 23:10:52,72.48,0,0
2025-12-17 23:11:52,72.45,0,0
2025-12-17 23:12:52,72.49,0,0
2025-12-17 23:13:52,72.45,0,0
2025-12-17 23:14:52,72.4,0,0
2025-12-17 23:15:52,72.3,0,0
2025-12-17 23:16:52,72.24,0,0
2025-12-17 23:17:52,72.18,0,0
2025-12-17 23:18:52,72.11,0,0
2025-12-17 23:19:52,72.1,0,0
2025-12-17 23:20:52,72.04,0,0
2025-12-17 23:21:52,72.08,0,0
2025-12-17 23:22:52,72.09,0,0
2025-12-17 23:23:52,72.03,0,0
2025-12-17 23:24:52,72.06,0,0
2025-12-17 23:25:52,72.01,0,0
2025-12-17 23:26:52,71.93,0,0
2025-12-17 23:27:52,71.95,0,0
2025-12-17 23:28:52,71.88,0,0
2025-12-17 23:29:52,71.91,0,0
2025-12-17 23:30:52,71.83,0,0
2025-12-17 23:31:52,71.87,0,0
2025-12-17 23:32:52,71.89,0,0
2025-12-17 23:33:52,71.83,0,0
2025-12-17 23:34:52,71.83,0,0
2025-12-17 23:35:52,71.77,0,0
2025-12-17 23:36:52,71.75,0,0
2025-12-17 23:37:52,71.73,0,0
2025-12-17 23:38:52,71.7,0,0
2025-12-17 23:39:52,71.67,0,0
2025-12-17 23:40:52,71.7,0,0
2025-12-17 23:41:52,71.62,0,0
2025-12-17 23:42:52,71.63,0,0
2025-12-17 23:43:52,71.64,0,0
2025-12-17 23:44:52,71.63,0,0
2025-12-17 23:45:52,71.61,0,0
2025-12-17 23:46:52,71.65,0,0
2025-12-17 23:47:52,71.61,0,0
2025-12-17 23:48:52,71.66,0,0
2025-12-17 23:49:52,71.69,0,0
2025-12-17 23:50:52,71.66,0,0
2025-12-17 23:51:52,71.65,0,0
2025-12-17 23:52:52,71.64,0,0
2025-12-17 23:53:52,71.61,0,0
2025-12-17 23:54:52,71.57,0,0
2025-12-17 23:55:52,71.53,0,0
2025-12-17 23:56:52,71.43,0,0
2025-12-17 23:57:52,71.43,0,0
2025-12-17 23:58:52,71.38,0,0
2025-12-17 23:59:52,71.35,0,0
2025-12-18 00:00:52,71.28,0,0
2025-12-18 00:01:52,71.22,0,0
2025-12-18 00:02:52,71.22,0,0
2025-12-18 00:03:52,71.26,0,0
2025-12-18 00:04:52,71.22,0,0
2025-12-18 00:05:52,71.21,0,0
2025-12-18 00:06:52,71.21,0,0
2025-12-18 00:07:52,71.15,0,0
2025-12-18 00:08:52,71.05,0,0
2025-12-18 00:09:52,71.06,0,0
2025-12-18 00:10:52,71.0,0,0
2025-12-18 00:11:52,70.91,0,0
2025-12-18 00:12:52,70.82,0,0
2025-12-18 00:13:52,70.84,0,0
2025-12-18 00:14:52,70.89,0,0
2025-12-18 00:15:52,70.8,0,0
2025-12-18 00:16:52,70.78,0,0
2025-12-18 00:17:52,70.81,0,0
2025-12-18 00:18:52,70.85,0,0
2025-12-18 00:19:52,70.89,0,0
2025-12-18 00:20:52,70.84,0,0
2025-12-18 00:21:52,70.8,0,0
2025-12-18 00:22:52,70.74,0,0
2025-12-18 00:23:52,70.74,0,0
2025-12-18 00:24:52,70.72,0,0
2025-12-18 00:25:52,70.76,0,0
2025-12-18 00:26:52,70.81,0,0
2025-12-18 00:27:52,70.74,0,0
2025-12-18 00:28:52,70.67,0,0
2025-12-18 00:29:52,70.71,0,0
2025-12-18 00:30:52,70.74,0,0
2025-12-18 00:31:52,70.67,0,0
2025-12-18 00:32:52,70.66,0,0
2025-12-18 00:33:52,70.66,0,0
2025-12-18 00:34:52,70.71,0,0
2025-12-18 00:35:52,70.76,0,0
2025-12-18 00:36:52,70.75,0,0
2025-12-18 00:37:52,70.78,0,0
2025-12-18 00:38:52,70.8,0,0
2025-12-18 00:39:52,70.73,0,0
2025-12-18 00:40:52,70.72,0,0
2025-12-18 00:41:52,70.77,0,0
2025-12-18 00:42:52,70.71,0,0
2025-12-18 00:43:52,70.69,0,0
2025-12-18 00:44:52,70.64,0,0
2025-12-18 00:45:52,70.57,0,0
2025-12-18 00:46:52,70.52,0,0
2025-12-18 00:47:52,70.52,0,0
2025-12-18 00:48:52,70.49,0,0
2025-12-18 00:49:52,70.52,0,0
2025-12-18 00:50:52,70.53,0,0
2025-12-18 00:51:52,70.55,0,0
2025-12-18 00:52:52,70.59,0,0
2025-12-18 00:53:52,70.5,0,0
2025-12-18 00:54:52,70.52,0,0
2025-12-18 00:55:52,70.48,0,0
2025-12-18 00:56:52,70.49,0,0
2025-12-18 00:57:52,70.42,0,0
2025-12-18 00:58:52,70.38,0,0
2025-12-18 00:59:52,70.3,0,0
2025-12-18 01:00:52,70.29,0,0
2025-12-18 01:01:52,70.27,0,0
2025-12-18 01:02:52,70.19,0,0
2025-12-18 01:03:52,70.12,0,0
2025-12-18 01:04:52,70.03,0,0
2025-12-18 01:05:52,70.05,0,0
2025-12-18 01:06:52,70.07,0,0
2025-12-18 01:07:52,69.98,0,0
2025-12-18 01:08:52,69.98,0,0
2025-12-18 01:09:52,69.92,0,0
2025-12-18 01:10:52,69.84,0,0
2025-12-18 01:11:52,69.85,0,0
2025-12-18 01:12:52,69.78,0,0
2025-12-18 01:13:52,69.75,0,0
2025-12-18 01:14:52,69.69,0,0
2025-12-18 01:15:52,69.7,0,0
2025-12-18 01:16:52,69.64,0,0
2025-12-18 01:17:52,69.58,0,0
2025-12-18 01:18:52,69.58,0,0
2025-12-18 01:19:52,69.49,0,0
2025-12-18 01:20:52,69.53,0,0
2025-12-18 01:21:52,69.49,0,0
2025-12-18 01:22:52,69.45,0,0
2025-12-18 01:23:52,69.41,0,0
2025-12-18 01:24:52,69.44,0,0
2025-12-18 01:25:52,69.46,0,0
2025-12-18 01:26:52,69.4,0,0
2025-12-18 01:27:52,69.39,0,0
2025-12-18 01:28:52,69.3,0,0
2025-12-18 01:29:52,69.3,0,0
2025-12-18 01:30:52,69.21,0,0
2025-12-18 01:31:52,69.25,0,0
2025-12-18 01:32:52,69.23,0,0
2025-12-18 01:33:52,69.26,0,0
2025-12-18 01:34:52,69.21,0,0
2025-12-18 01:35:52,69.12,0,0
2025-12-18 01:36:52,69.16,0,0
2025-12-18 01:37:52,69.2,0,0
2025-12-18 01:38:52,69.17,0,0
2025-12-18 01:39:52,69.2,0,0
2025-12-18 01:40:52,69.11,0,0
2025-12-18 01:41:52,69.14,0,0
2025-12-18 01:42:52,69.18,0,0
2025-12-18 01:43:52,69.13,0,0
2025-12-18 01:44:52,69.14,0,0
2025-12-18 01:45:52,69.1,0,0
2025-12-18 01:46:52,69.06,0,0
2025-12-18 01:47:52,69.06,0,0
2025-12-18 01:48:52,69.03,0,0
2025-12-18 01:49:52,68.96,0,0
2025-12-18 01:50:52,68.98,0,0
2025-12-18 01:51:52,68.99,0,0
2025-12-18 01:52:52,68.91,0,0
2025-12-18 01:53:52,68.95,0,0
2025-12-18 01:54:52,68.88,0,0
2025-12-18 01:55:52,68.81,0,0
2025-12-18 01:56:52,68.79,0,0
2025-12-18 01:57:52,68.76,0,0
2025-12-18 01:58:52,68.75,0,0
2025-12-18 01:59:52,68.77,0,0
2025-12-18 02:00:52,68.73,0,0
2025-12-18 02:01:52,68.64,0,0
2025-12-18 02:02:52,68.67,0,0
2025-12-18 02:03:52,68.59,0,0
2025-12-18 02:04:52,68.52,0,0
2025-12-18 02:05:52,68.44,0,0
2025-12-18 02:06:52,68.36,0,0
2025-12-18 02:07:52,68.39,0,0
2025-12-18 02:08:52,68.37,0,0
2025-12-18 02:09:52,68.33,0,0
2025-12-18 02:10:52,68.28,0,0
2025-12-18 02:11:52,68.2,0,0
2025-12-18 02:12:52,68.15,0,0
2025-12-18 02:13:52,68.11,0,0
2025-12-18 02:14:52,68.14,0,0
2025-12-18 02:15:52,68.15,0,0
2025-12-18 02:16:52,68.12,0,0
2025-12-18 02:17:52,68.09,0,0
2025-12-18 02:18:52,68.02,0,0
2025-12-18 02:19:52,67.96,0,0
2025-12-18 02:20:52,67.99,0,0
2025-12-18 02:21:52,67.96,0,0
2025-12-18 02:22:52,67.87,0,0
2025-12-18 02:23:52,67.79,0,0
2025-12-18 02:24:52,67.71,0,0
2025-12-18 02:25:52,67.68,0,0
2025-12-18 02:26:52,67.58,0,0
2025-12-18 02:27:52,67.56,0,0
2025-12-18 02:28:52,67.57,0,0
2025-12-18 02:29:52,67.52,0,0
2025-12-18 02:30:52,67.42,0,0
2025-12-18 02:31:52,67.38,0,0
2025-12-18 02:32:52,67.34,0,0
2025-12-18 02:33:52,67.28,0,0
2025-12-18 02:34:52,67.25,0,0
2025-12-18 02:35:52,67.29,0,0
2025-12-18 02:36:52,67.32,0,0
2025-12-18 02:37:52,67.33,0,0
2025-12-18 02:38:52,67.31,0,0
2025-12-18 02:39:52,67.35,0,0
2025-12-18 02:40:52,67.26,0,0
2025-12-18 02:41:52,67.18,0,0
2025-12-18 02:42:52,67.12,0,0
2025-12-18 02:43:52,67.06,0,0
2025-12-18 02:44:52,66.98,0,0
2025-12-18 02:45:52,66.9,0,0
2025-12-18 02:46:52,66.94,0,0
2025-12-18 02:47:52,66.89,0,0
2025-12-18 02:48:52,66.91,0,0
2025-12-18 02:49:52,66.94,0,0
2025-12-18 02:50:52,66.97,0,0
2025-12-18 02:51:52,66.97,0,0
2025-12-18 02:52:52,66.91,0,0
2025-12-18 02:53:52,66.94,0,0
2025-12-18 02:54:52,66.95,0,0
2025-12-18 02:55:52,66.93,0,0
2025-12-18 02:56:52,66.88,0,0
2025-12-18 02:57:52,66.83,0,0
2025-12-18 02:58:52,66.78,0,0
2025-12-18 02:59:52,66.76,0,0
2025-12-18 03:00:52,66.72,0,0
2025-12-18 03:01:52,66.66,0,0
2025-12-18 03:02:52,66.59,0,0
2025-12-18 03:03:52,66.59,0,0
2025-12-18 03:04:52,66.56,0,0
2025-12-18 03:05:52,66.54,0,0
2025-12-18 03:06:52,66.47,0,0
2025-12-18 03:07:52,66.47,0,0
2025-12-18 03:08:52,66.51,0,0
2025-12-18 03:09:52,66.55,0,0
2025-12-18 03:10:52,66.48,0,0
2025-12-18 03:11:52,66.44,0,0
2025-12-18 03:12:52,66.38,0,0
2025-12-18 03:13:52,66.42,0,0
2025-12-18 03:14:52,66.4,0,0
2025-12-18 03:15:52,66.36,0,0
2025-12-18 03:16:52,66.28,0,0
2025-12-18 03:17:52,66.24,0,0
2025-12-18 03:18:52,66.19,0,0
2025-12-18 03:19:52,66.17,0,0
2025-12-18 03:20:52,66.2,0,0
2025-12-18 03:21:52,66.16,0,0
2025-12-18 03:22:52,66.07,0,0
2025-12-18 03:23:52,66.07,0,0
2025-12-18 03:24:52,66.0,0,0
2025-12-18 03:25:52,65.97,0,0
2025-12-18 03:26:52,65.98,0,0
2025-12-18 03:27:52,66.02,0,0
2025-12-18 03:28:52,65.99,0,0
2025-12-18 03:29:52,65.95,0,0
2025-12-18 03:30:52,65.98,0,0
2025-12-18 03:31:52,66.02,0,0
2025-12-18 03:32:52,66.0,0,0
2025-12-18 03:33:52,66.01,0,0
2025-12-18 03:34:52,65.96,0,0
2025-12-18 03:35:52,65.97,0,0
2025-12-18 03:36:52,66.02,0,0
2025-12-18 03:37:52,65.93,0,0
2025-12-18 03:38:52,65.94,0,0
2025-12-18 03:39:52,65.98,0,0
2025-12-18 03:40:52,65.99,0,0
2025-12-18 03:41:52,65.91,0,0
2025-12-18 03:42:52,65.9,0,0
2025-12-18 03:43:52,65.93,0,0
2025-12-18 03:44:52,65.94,0,0
2025-12-18 03:45:52,65.98,0,0
2025-12-18 03:46:52,66.02,0,0
2025-12-18 03:47:52,65.94,0,0
2025-12-18 03:48:52,65.86,0,0
2025-12-18 03:49:52,65.8,0,0
2025-12-18 03:50:52,65.75,0,0
2025-12-18 03:51:52,65.79,0,0
2025-12-18 03:52:52,65.8,0,0
2025-12-18 03:53:52,65.79,0,0
2025-12-18 03:54:52,65.79,0,0
2025-12-18 03:55:52,65.76,0,0
2025-12-18 03:56:52,65.67,0,0
2025-12-18 03:57:52,65.68,0,0
2025-12-18 03:58:52,65.69,0,0
2025-12-18 03:59:52,65.59,0,0
2025-12-18 04:00:52,65.49,0,0
2025-12-18 04:01:52,65.46,0,0
2025-12-18 04:02:52,65.45,0,0
2025-12-18 04:03:52,65.47,0,0
2025-12-18 04:04:52,65.38,0,0
2025-12-18 04:05:52,65.3,0,0
2025-12-18 04:06:52,65.3,0,0
2025-12-18 04:07:52,65.28,0,0
2025-12-18 04:08:52,65.23,0,0
2025-12-18 04:09:52,65.25,0,0
2025-12-18 04:10:52,65.2,0,0
2025-12-18 04:11:52,65.15,0,0
2025-12-18 04:12:52,65.08,0,0
2025-12-18 04:13:52,65.03,0,0
2025-12-18 04:14:52,65.07,0,0
2025-12-18 04:15:52,65.0,0,0
2025-12-18 04:16:52,65.04,0,0
2025-12-18 04:17:52,64.98,0,0
2025-12-18 04:18:52,64.92,0,0
2025-12-18 04:19:52,64.95,0,0
2025-12-18 04:20:52,64.91,0,0
2025-12-18 04:21:52,64.94,0,0
2025-12-18 04:22:52,64.86,0,0
2025-12-18 04:23:52,64.88,0,0
2025-12-18 04:24:52,64.84,0,0
2025-12-18 04:25:52,64.79,0,0
2025-12-18 04:26:52,64.69,0,0
2025-12-18 04:27:52,64.59,0,0
2025-12-18 04:28:52,64.6,0,0
2025-12-18 04:29:52,64.63,0,0
2025-12-18 04:30:52,64.63,0,0
2025-12-18 04:31:52,64.61,0,0
2025-12-18 04:32:52,64.55,0,0
2025-12-18 04:33:52,64.46,0,0
2025-12-18 04:34:52,64.39,0,0
2025-12-18 04:35:52,64.43,0,0
2025-12-18 04:36:52,64.48,0,0
2025-12-18 04:37:52,64.49,0,0
2025-12-18 04:38:52,64.43,0,0
2025-12-18 04:39:52,64.35,0,0
2025-12-18 04:40:52,64.33,0,0
2025-12-18 04:41:52,64.37,0,0
2025-12-18 04:42:52,64.31,0,0
2025-12-18 04:43:52,64.34,0,0
2025-12-18 04:44:52,64.38,0,0
2025-12-18 04:45:52,64.38,0,0
2025-12-18 04:46:52,64.33,0,0
2025-12-18 04:47:52,64.28,0,0
2025-12-18 04:48:52,64.3,0,0
2025-12-18 04:49:52,64.28,0,0
2025-12-18 04:50:52,64.32,0,0
2025-12-18 04:51:52,64.34,0,0
2025-12-18 04:52:52,64.34,0,0
2025-12-18 04:53:52,64.34,0,0
2025-12-18 04:54:52,64.3,0,0
2025-12-18 04:55:52,64.21,0,0
2025-12-18 04:56:52,64.15,0,0
2025-12-18 04:57:52,64.11,0,0
2025-12-18 04:58:52,64.08,0,0
2025-12-18 04:59:52,63.98,0,0
2025-12-18 05:00:52,63.96,0,0
2025-12-18 05:01:52,63.92,0,0
2025-12-18 05:02:52,63.84,0,0
2025-12-18 05:03:52,63.88,0,0
2025-12-18 05:04:52,63.86,0,0
2025-12-18 05:05:52,63.86,0,0
2025-12-18 05:06:52,63.9,0,0
2025-12-18 05:07:52,63.83,0,0
2025-12-18 05:08:52,63.74,0,0
2025-12-18 05:09:52,63.76,0,0
2025-12-18 05:10:52,63.69,0,0
2025-12-18 05:11:52,63.71,0,0
2025-12-18 05:12:52,63.7,0,0
2025-12-18 05:13:52,63.61,0,0
2025-12-18 05:14:52,63.51,0,0
2025-12-18 05:15:52,63.45,0,0
2025-12-18 05:16:52,63.4,0,0
2025-12-18 05:17:52,63.31,0,0
